text,intent,id
carla doesn't want her olive garden reservation anymore,cancel_reservation,eval-2847
i'd like you to pair with my phone,sync_device,eval-2848
what type of fuel should i get for mainly city driving,gas_type,eval-2849
i need kilograms to milligrams,measurement_conversion,eval-2850
should i get an internation visa to go to switzerland,international_visa,eval-2851
i don't know the anwser,maybe,eval-2852
how long before my updated cc takes to arrive,replacement_card_duration,eval-2853
can i make reservations at grub burger,accept_reservations,eval-2854
who is your superior,who_do_you_work_for,eval-2855
what is walker bank paying me in interest on my account,interest_rate,eval-2856
can you get a call started to martha,make_call,eval-2857
steve needs to know my location,share_location,eval-2858
i need to know about how much time i'd have to wait to get a table at dibruno's,how_busy,eval-2859
link up my paycheck for direct deposit to my account at chase,direct_deposit,eval-2860
what is my expiration data for my card,expiration_date,eval-2861
"can you get me a car rental for march 13th to 15th in nyc, and i'd like a convertible if possible",car_rental,eval-2862
were you made here,where_are_you_from,eval-2863
i need to know this car's mpg,mpg,eval-2864
i need to know the pin number,pin_change,eval-2865
text joe,text,eval-2866
what is the weather in tokyo,weather,eval-2867
track down my phone for me,find_phone,eval-2868
"could you translate this into chinese for me, please",translate,eval-2869
set up whisper mode,whisper_mode,eval-2870
flip a coin now,flip_coin,eval-2871
please pay my utility bill from my wells fargo checking account,pay_bill,eval-2872
what are my coordinates,current_location,eval-2873
what are popular mountains to hike in arizona,travel_suggestion,eval-2874
how much is due on the gas bill,bill_balance,eval-2875
tell me my tax rate,taxes,eval-2876
how do i check my rewards for my old navy card,rewards_balance,eval-2877
in what month does my credit card expire,expiration_date,eval-2878
i no longer want my reservation for 5 at the loft cancel it please,cancel_reservation,eval-2879
what is the limit on my victoria's secret card,credit_limit,eval-2880
what place were you made at,where_are_you_from,eval-2881
do you have any animals,do_you_have_pets,eval-2882
tell me your funniest joke,tell_joke,eval-2883
"for the shopping list, order everything",order,eval-2884
"i need to make a reservation to long horn's, can i",accept_reservations,eval-2885
"i am on main street now, where is the closest bus stop to me",directions,eval-2886
can you tell me if you are a real live person,are_you_a_bot,eval-2887
i'm searching for a 2-way flight from yqg to heathrow for w to memorial day,book_flight,eval-2888
read me some different cat trivia items,fun_fact,eval-2889
will flight dl123 be on time,flight_status,eval-2890
switch language for me,change_language,eval-2891
take me out of whisper mode,whisper_mode,eval-2892
can you please change you accent to the male british one,change_accent,eval-2893
how are the reviews for mcdonald's,restaurant_reviews,eval-2894
do i have anything scheduled for thursday the 14th,calendar,eval-2895
what kinds of subjects do you know about,what_can_i_ask_you,eval-2896
which day is it that my payment comes in,payday,eval-2897
send joe a text,text,eval-2898
please reserve a table for 2 at lucky's under the name melissa at 7 pm,restaurant_reservation,eval-2899
does spirit allow more than one carry on,carry_on,eval-2900
what is the amount of pto have i use,pto_used,eval-2901
would you play the next song,next_song,eval-2902
in what year were you born,how_old_are_you,eval-2903
i want to hear what you think life's purpose is about,meaning_of_life,eval-2904
what is the current status of my credit card application,application_status,eval-2905
that's definitely true,yes,eval-2906
what's the status of my medical leave,pto_request_status,eval-2907
i need my credit limit changed,credit_limit_change,eval-2908
what is the tire pressure of the car,tire_pressure,eval-2909
what kind of information do you know,what_can_i_ask_you,eval-2910
at what point will i need to change my tires,tire_change,eval-2911
what appointments do i have tomorrow after 1:00pm,calendar,eval-2912
my bank needs to know that i will be traveling to spain soon,travel_notification,eval-2913
when did i get my check last,payday,eval-2914
what is the current time right now in hollywood,time,eval-2915
when i should change oil,oil_change_when,eval-2916
i would like to request pto for march 2 and 3,pto_request,eval-2917
please speak to me quicker from now on,change_speed,eval-2918
does one need a visa to go there,international_visa,eval-2919
what is the apr on my chase card,apr,eval-2920
i need to know if i can put a pto request in for march 10 to march 12,pto_request,eval-2921
what's my total income,income,eval-2922
hell nah,no,eval-2923
i want to put thank you on my playlist called relaxing jams,update_playlist,eval-2924
are you involved in hobbies,what_are_your_hobbies,eval-2925
how many pto days are in my possesion,pto_balance,eval-2926
where do i find the interest rate for my platinum account,interest_rate,eval-2927
what do you think our purpose is in life,meaning_of_life,eval-2928
make sure my flower bar reservation is scheduled for tomorrow,confirm_reservation,eval-2929
show me trivia about cats,fun_fact,eval-2930
i am here to conform my friday reservation at 2:00,confirm_reservation,eval-2931
what's the conversion rate of 100 dollars to euros,exchange_rate,eval-2932
can you spell the word umbrella for me,spelling,eval-2933
do i have cheese on my shopping list if not please add it,shopping_list_update,eval-2934
what are the steps to take to report a lost card,report_lost_card,eval-2935
what date will it be 9 days from now,date,eval-2936
how can i say thank you very much in chinese,translate,eval-2937
how bad is my current credit score,credit_score,eval-2938
how do i do a jump start on my car,jump_start,eval-2939
please roll a 10 sided die and tell me what number it is,roll_dice,eval-2940
how do i switch to a new insurance plan,insurance_change,eval-2941
how long since my car was in the shop,last_maintenance,eval-2942
how are those mcdonald's reviews looking,restaurant_reviews,eval-2943
how little can i pay towards my car insurance,min_payment,eval-2944
can i afford a new tv from my savings account,balance,eval-2945
would you skip past this song and just play what comes next,next_song,eval-2946
order more paper towels from amazon,order,eval-2947
schedule my meeting with jim at 3pm,schedule_meeting,eval-2948
do i have to get shots to enter cuba,vaccines,eval-2949
how many vacation and sick days have i taken,pto_used,eval-2950
can you give me instructions on how to make alfredo,recipe,eval-2951
yearly salary,income,eval-2952
add my next doctor visit to my calendar,calendar_update,eval-2953
"yup, that's true",yes,eval-2954
please tell me how to spell umbrella,spelling,eval-2955
farewell,goodbye,eval-2956
rescind,cancel,eval-2957
check if the doors are locked,smart_home,eval-2958
please double check my reservations for six at mani,confirm_reservation,eval-2959
how long before i'm on e,gas,eval-2960
do you think arizona has plenty of bike routes,travel_suggestion,eval-2961
i want david to know where i'm at,share_location,eval-2962
please talk faster,change_speed,eval-2963
what is my credit limit on my discover card,credit_limit,eval-2964
what recreational activities do you enjoy,what_are_your_hobbies,eval-2965
do you have a nickname,what_is_your_name,eval-2966
how can i cash in my visa rewards,redeem_rewards,eval-2967
can you play the song that goes doo doo doo,play_music,eval-2968
what kind of ingredients go into the chicken a la king,ingredients_list,eval-2969
are you able to call me by my name,user_name,eval-2970
please tell me my meeting schedule,meeting_schedule,eval-2971
what is the tax rate that applies to me,taxes,eval-2972
how much air are in my tires,tire_pressure,eval-2973
whats the minimum payment on my electric bill,min_payment,eval-2974
what time is it in france,time,eval-2975
please repeat what you said,repeat,eval-2976
what is the apr on my american express,apr,eval-2977
what kind of traffic can i expect on the way to church,traffic,eval-2978
that is not factual,no,eval-2979
what is the apr on my citibank card,apr,eval-2980
please flip the coin over ai,flip_coin,eval-2981
"you can remove the brithday party from my calendar fpr january 15, 2019",calendar_update,eval-2982
what's the best place to visit in arizona,travel_suggestion,eval-2983
can i have your name,what_is_your_name,eval-2984
what's your home town,where_are_you_from,eval-2985
